iter,t_granted,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus
12,0.3,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
13,0.33,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
14,0.36,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
15,0.39,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
16,0.42,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
17,0.45,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
18,0.48,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
19,0.51,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
20,0.54,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
21,0.5700000000000001,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
22,0.6000000000000001,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
23,0.63,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
24,0.66,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
25,0.6900000000000001,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
26,0.7200000000000001,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
27,0.75,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
28,0.78,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
29,0.81,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
30,0.8400000000000001,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
31,0.8700000000000001,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
32,0.9,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
33,0.93,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
34,0.96,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
35,0.99,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9684216366781004,0.2438833566563786,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.405368932395754,Line_3,2,12,1.0,0.9684216366781004,0.2438833566563786,0.9900000001065048,0.266533611789582,-1.297764024027089,12.673771715115862,86.55578293837551,73.88201122325965,GENROU_15,87,GENROU_1,10,1.0,1.0,0.0,GENROU_1,10,GENROU_1,10,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
36,1.02,NEXT_STEP,0,0.1069983029875673,0.0185325924136057,0.9431377494622252,0.2282884762402949,Fault_Bus2_3PH,80,1.0,0.0,0.05,0.7031457564747855,0.411981717808248,Line_3,2,12,1.0,0.9431377494622252,0.2282884762402949,0.9656101243032305,0.2522220963760395,-1.3712954222474991,12.60865486642242,86.5572903212916,73.94863545486919,GENROU_15,87,GENROU_1,10,0.9995245809659316,1.0005389253706525,0.0005389253706524,GENROU_18,103,GENROU_14,80,1.1718092328804848,3.4052172742949733,GENROU_6,46,GENROU_14,80
38,1.05,NEXT_STEP,0,0.1018150337767692,0.0176471130033484,0.9363271482757928,0.2246425876183124,Fault_Bus2_3PH,80,1.0,0.0,0.05,0.6823804277379516,0.4302667775640923,Line_3,2,12,1.0,0.9363271482757928,0.2246425876183124,0.9589244507263008,0.2486158440221398,-1.37356641312428,12.274630442383344,86.56791725467949,74.29328681229615,GENROU_15,87,GENROU_1,10,0.9989482275826476,1.001038747973226,0.0010517724173524,GENROU_18,103,GENROU_14,80,1.681303748800051,8.924803187380277,GENROU_6,46,GENROU_14,80
40,1.08,NEXT_STEP,1,0.1003110810309263,0.0173261930679177,0.9684216366781004,0.2241226138262333,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.04,0.4515229866748558,Line_3,2,12,1.0,0.9684216366781004,0.2241226138262333,0.9900000001065048,0.2480372178981833,-1.370205882049106,11.716514264548785,86.58975509176187,74.8732408272131,GENROU_15,87,GENROU_1,10,0.9986283252979238,1.0011522837881528,0.0013716747020762,GENROU_18,103,GENROU_14,80,1.0767475773455295,2.592586874903652,GENROU_6,46,GENROU_7,49
42,1.11,NEXT_STEP,1,0.1069996966403205,0.0185328676112833,0.9640071007018683,0.2444068010853365,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0325754648666632,0.4618881541932224,Line_3,2,12,1.0,0.9640071007018683,0.2444068010853365,0.9857594555964782,0.2670523302914272,-1.297493248349241,11.218141613687363,86.61682333847196,75.3986817247846,GENROU_15,87,GENROU_1,10,0.9992198658456846,1.0002043740852071,0.0007801341543154,GENROU_19,111,GENROU_13,69,2.1240651613416013,11.17232314084325,GENROU_5,31,GENROU_14,80
44,1.14,NEXT_STEP,1,0.1061318007294964,0.0184092485626582,0.9729501224925108,0.251747150185885,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0648232902723973,0.4594322395992207,Line_3,2,12,1.0,0.9729501224925108,0.251747150185885,0.9943838763843432,0.2739355839020465,-1.2713036059418243,11.04284398730388,86.63881878209995,75.59597479479606,GENROU_15,87,GENROU_1,10,0.9987333160993848,1.0002513513469544,0.0012666839006152,GENROU_14,80,GENROU_7,49,1.6604004902135014,5.969110945371216,GENROU_6,46,GENROU_14,80
46,1.17,NEXT_STEP,1,0.1078767897839284,0.0186501015533591,0.978356327167601,0.2570319113902908,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0797411097537926,0.452087129722347,Line_3,2,12,1.0,0.978356327167601,0.2570319113902908,0.99964520310776,0.2791018758614662,-1.2645158182020282,11.177258192187688,86.65197312879351,75.47471493660582,GENROU_15,87,GENROU_1,10,0.9980611230749432,1.0007608214465669,0.0019388769250568,GENROU_14,80,GENROU_18,103,1.201728296455792,2.842802510144578,GENROU_6,46,GENROU_14,80
48,1.2,NEXT_STEP,1,0.1088994968395234,0.0187687347180643,0.981194367625496,0.2607261146436991,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0850995493430144,0.4422604979877442,Line_3,2,12,1.0,0.981194367625496,0.2607261146436991,1.0024053855302966,0.2827886571872539,-1.2640905730735028,11.531897700477238,86.65850443767478,75.12660673719753,GENROU_15,87,GENROU_1,10,0.9979275627134002,1.0010037369521927,0.0020724372865997,GENROU_14,80,GENROU_18,103,0.9037710065994649,2.3960008473599017,GENROU_6,46,GENROU_7,49
50,1.23,NEXT_STEP,1,0.1094286370169436,0.0188245983639935,0.9822387793369944,0.2629945570942703,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0855131098823103,0.4327068248870952,Line_3,2,12,1.0,0.9822387793369944,0.2629945570942703,1.0034205024882643,0.2851119089737689,-1.2672309167010098,11.99155672130489,86.66403459765779,74.6724778763529,GENROU_15,87,GENROU_1,10,0.9982409566061832,1.0009666547128124,0.0017590433938169,GENROU_14,80,GENROU_18,103,0.7334459405742605,2.2043073060283254,GENROU_6,46,GENROU_7,49
52,1.26,NEXT_STEP,1,0.1096223050598462,0.0188433570859974,0.9820507601811772,0.2639662217914194,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0834629539538674,0.4250637458294915,Line_3,2,12,1.0,0.9820507601811772,0.2639662217914194,1.00323718945385,0.2861661255964832,-1.2719607936265902,12.452983387241645,86.67447698564298,74.22149359840134,GENROU_15,87,GENROU_1,10,0.99881066523423,1.0009135791192751,0.0011893347657698,GENROU_14,80,GENROU_19,111,0.6480185946129327,2.1119765865565125,GENROU_6,46,GENROU_7,49
54,1.29,NEXT_STEP,1,0.1095863063360336,0.0188374843534472,0.9810349190955814,0.2638070479148877,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0803130024473149,0.4198643636903136,Line_3,2,12,1.0,0.9810349190955814,0.2638070479148877,1.0022489861314865,0.2860956402558265,-1.2770422724234152,12.844484348829528,86.69374139885136,73.84925705002183,GENROU_15,87,GENROU_1,10,0.9994341234641742,1.0007510861340725,0.0007510861340722,GENROU_14,80,GENROU_19,111,0.6179943068444909,2.0814257742470046,GENROU_6,46,GENROU_7,49
56,1.32,NEXT_STEP,1,0.109397916595837,0.0188198258543582,0.9794996656980316,0.2627487852064958,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0768153450621731,0.4168569458476437,Line_3,2,12,1.0,0.9794996656980316,0.2627487852064958,1.0007559800309993,0.2851204738866056,-1.281803341950905,13.13038532517158,86.72274332220967,73.59235799703809,GENROU_15,87,GENROU_1,10,0.9996124966329968,1.0005277447271828,0.0005277447271827,GENROU_13,69,GENROU_19,111,0.624071871648833,2.089335645143698,GENROU_6,46,GENROU_7,49
58,1.35,NEXT_STEP,1,0.1091120534271087,0.0187902362701003,0.9776923593042828,0.2610715612241172,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0733613811549716,0.4153796211628324,Line_3,2,12,1.0,0.9776923593042828,0.2610715612241172,0.9989983501186622,0.2835156528562648,-1.2859517255269566,13.3056160103024,86.7596079619436,73.4539919516412,GENROU_15,87,GENROU_1,10,0.9997004703691444,1.0003595411731725,0.0003595411731722,GENROU_13,69,GENROU_16,89,0.6532582699675308,2.12081181273107,GENROU_6,46,GENROU_7,49
60,1.38,NEXT_STEP,1,0.1087742334668632,0.0187542409027175,0.975811738583256,0.2590639045346958,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.070135752447661,0.4146846294199849,Line_3,2,12,1.0,0.975811738583256,0.2590639045346958,0.997169421086391,0.2815685977705983,-1.289423941653837,13.385651983439022,86.80063455556788,73.41498257212886,GENROU_15,87,GENROU_1,10,0.9998072555996552,1.0004380756953968,0.0004380756953967,GENROU_13,69,GENROU_14,80,0.6963976673915,2.1659524239033643,GENROU_6,46,GENROU_7,49
62,1.41,NEXT_STEP,1,0.1084195679497532,0.0187139260522829,0.9740122221640184,0.2569824708688086,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0672123425818898,0.4141564145772554,Line_3,2,12,1.0,0.9740122221640184,0.2569824708688086,0.9954193143207022,0.2795367004099703,-1.2922621628778472,13.395919090409391,86.84151393303758,73.44559484262818,GENROU_15,87,GENROU_1,10,0.9998258619182974,1.0004244487996072,0.0004244487996072,GENROU_6,46,GENROU_14,80,0.7467191425377951,2.217838863568049,GENROU_6,46,GENROU_7,49
64,1.44,NEXT_STEP,1,0.1080785860692072,0.0186739881044032,0.9724020134411288,0.2550224387094861,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0646068412604075,0.4134144376664663,Line_3,2,12,1.0,0.9724020134411288,0.2550224387094861,0.9938534330603253,0.2776166310083506,-1.294551860231934,13.363202389287084,86.87839224463387,73.51518985534679,GENROU_15,87,GENROU_1,10,0.9998303916773454,1.000316505379062,0.0003165053790621,GENROU_6,46,GENROU_14,80,0.7990740085575914,2.2714346422771348,GENROU_6,46,GENROU_7,49
66,1.47,NEXT_STEP,1,0.1077711964916608,0.018636249681922,0.97104361385492,0.2533056933703874,Fault_Bus2_3PH,80,0.0,0.0,0.05,1.0623041451645936,0.4123207565998383,Line_3,2,12,1.0,0.97104361385492,0.2533056933703874,0.9925325884016404,0.2759316766757885,-1.2963733507329491,13.310118361994697,86.90855180372502,73.59843344173032,GENROU_15,87,GENROU_1,10,0.9998549310796856,1.0001776919758258,0.0001776919758258,GENROU_6,46,GENROU_14,80,0.8496155883619183,2.3230758388125783,GENROU_6,46,GENROU_7,49
