iter,outer_iter,t_granted,cosim_dt,tx_tds_step,state,updated,P_total,Q_total,Vmag,Vang_rad,fault_idx,fault_bus,fault_active,fault_rf,fault_xf,fault_bus_vmag,fault_bus_vang_rad,event_line_idx,event_bus1,event_bus2,event_line_status,event_bus1_vmag,event_bus1_vang_rad,event_bus2_vmag,event_bus2_vang_rad,event_bus_angle_diff_deg,postfault_line_idx,postfault_bus1,postfault_bus2,postfault_line_status,delta_min_deg,delta_max_deg,delta_spread_deg,delta_min_idx,delta_min_bus,delta_max_idx,delta_max_bus,omega_min_pu,omega_max_pu,omega_max_dev,omega_min_idx,omega_min_bus,omega_max_idx,omega_max_bus,vf_min_pu,vf_max_pu,vf_min_idx,vf_min_bus,vf_max_idx,vf_max_bus
13,1,0.05,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000213332685,-0.03266238837128554,,,,,,,,Line_3,2,3,1.0,1.0300000213332685,-0.03266238837128554,1.0100000161826521,-0.06340565259874478,1.7614592886889398,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550767583214,2.0339285840549173,GENROU_5,8,GENROU_2,2
14,1,0.055,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000220167962,-0.03266238793176071,,,,,,,,Line_3,2,3,1.0,1.0300000220167962,-0.03266238793176071,1.010000016827198,-0.06340565204796329,1.761459282314405,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550735985232,2.0339285294984446,GENROU_5,8,GENROU_2,2
15,1,0.060000000000000005,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000226371957,-0.0326623876030008,,,,,,,,Line_3,2,3,1.0,1.0300000226371957,-0.0326623876030008,1.0100000174186734,-0.06340565170588837,1.7614592815515095,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550706160594,2.0339284765840504,GENROU_5,8,GENROU_2,2
16,1,0.065,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000232122533,-0.03266238713091951,,,,,,,,Line_3,2,3,1.0,1.0300000232122533,-0.03266238713091951,1.0100000179679611,-0.06340565122849913,1.7614592812473688,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550677725566,2.0339284262211623,GENROU_5,8,GENROU_2,2
17,1,0.07,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000236459057,-0.032662386866082124,,,,,,,,Line_3,2,3,1.0,1.0300000236459057,-0.032662386866082124,1.0100000183884161,-0.0634056509639491,1.7614592812638534,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550651848248,2.0339283789278406,GENROU_5,8,GENROU_2,2
18,1,0.07500000000000001,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000242503797,-0.03266238647568215,,,,,,,,Line_3,2,3,1.0,1.0300000242503797,-0.03266238647568215,1.010000018971161,-0.06340565055718358,1.7614592803261644,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550625484266,2.0339283349757604,GENROU_5,8,GENROU_2,2
19,1,0.08,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000247070158,-0.032662386211695316,,,,,,,,Line_3,2,3,1.0,1.0300000247070158,-0.032662386211695316,1.0100000194140915,-0.06340565028553563,1.7614592798872195,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550603004326,2.0339282944318993,GENROU_5,8,GENROU_2,2
20,1,0.085,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000250529155,-0.032662385892706584,,,,,,,,Line_3,2,3,1.0,1.0300000250529155,-0.032662385892706584,1.0100000197502228,-0.06340564994785561,1.7614592788162895,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550580380474,2.033928258134439,GENROU_5,8,GENROU_2,2
21,1,0.09000000000000001,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.030000025499264,-0.03266238573589097,,,,,,,,Line_3,2,3,1.0,1.030000025499264,-0.03266238573589097,1.0100000201896528,-0.06340564979440196,1.7614592790089034,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550562214912,2.033928226599117,GENROU_5,8,GENROU_2,2
22,1,0.095,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000257775557,-0.032662385631358364,,,,,,,,Line_3,2,3,1.0,1.0300000257775557,-0.032662385631358364,1.010000020476398,-0.06340564969192855,1.7614592791269104,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550546343013,2.0339281989872777,GENROU_5,8,GENROU_2,2
23,1,0.1,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.030000025912931,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.030000025912931,-0.032662385520180845,1.0100000206210886,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550545453278,2.0339281753630365,GENROU_5,8,GENROU_2,2
24,1,0.10500000000000001,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.030000026019014,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.030000026019014,-0.032662385520180845,1.0100000207322193,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550541178901,2.033928156564951,GENROU_5,8,GENROU_2,2
25,1,0.11,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.030000026019014,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.030000026019014,-0.032662385520180845,1.0100000207322193,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550528510386,2.0339281420399242,GENROU_5,8,GENROU_2,2
26,1,0.115,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000259120667,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.0300000259120667,-0.032662385520180845,1.0100000207322193,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550528510386,2.0339281308329675,GENROU_5,8,GENROU_2,2
27,1,0.12000000000000001,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000259120667,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.0300000259120667,-0.032662385520180845,1.010000020629563,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550528510386,2.033928122184488,GENROU_5,8,GENROU_2,2
28,1,0.125,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000258055078,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.0300000258055078,-0.032662385520180845,1.010000020629563,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550528510386,2.033928115503064,GENROU_5,8,GENROU_2,2
29,1,0.13,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000258055078,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.0300000258055078,-0.032662385520180845,1.0100000205239859,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550528510386,2.0339281103413107,GENROU_5,8,GENROU_2,2
30,1,0.135,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000256976616,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.0300000256976616,-0.032662385520180845,1.0100000205239859,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550528510386,2.0339281063610812,GENROU_5,8,GENROU_2,2
31,1,0.14,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000256976616,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.0300000256976616,-0.032662385520180845,1.0100000205239859,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550528510386,2.033928103282543,GENROU_5,8,GENROU_2,2
32,1,0.14500000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000255888695,-0.032662385520180845,,,,,,,,Line_3,2,3,1.0,1.0300000255888695,-0.032662385520180845,1.0100000204174795,-0.06340564954429381,1.7614592770380568,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.033928100900358,GENROU_5,8,GENROU_2,2
33,1,0.15000000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000255888695,-0.032662385620889904,,,,,,,,Line_3,2,3,1.0,1.0300000255888695,-0.032662385620889904,1.0100000204174795,-0.06340564954429381,1.761459271267853,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.0339280990560504,GENROU_5,8,GENROU_2,2
34,1,0.155,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000254801114,-0.032662385620889904,,,,,,,,Line_3,2,3,1.0,1.0300000254801114,-0.032662385620889904,1.0100000204174795,-0.06340564964737265,1.7614592771738273,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.033928097627119,GENROU_5,8,GENROU_2,2
35,1,0.16,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000254801114,-0.032662385620889904,,,,,,,,Line_3,2,3,1.0,1.0300000254801114,-0.032662385620889904,1.010000020310647,-0.06340564964737265,1.7614592771738273,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.033928096519064,GENROU_5,8,GENROU_2,2
36,1,0.165,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000253713104,-0.032662385620889904,,,,,,,,Line_3,2,3,1.0,1.0300000253713104,-0.032662385620889904,1.010000020310647,-0.06340564964737265,1.7614592771738273,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.0339280956587933,GENROU_5,8,GENROU_2,2
37,1,0.17,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000253713104,-0.032662385620889904,,,,,,,,Line_3,2,3,1.0,1.0300000253713104,-0.032662385620889904,1.010000020310647,-0.06340564964737265,1.7614592771738273,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.0339280949899683,GENROU_5,8,GENROU_2,2
38,1,0.17500000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000252630441,-0.032662385620889904,,,,,,,,Line_3,2,3,1.0,1.0300000252630441,-0.032662385620889904,1.0100000202042454,-0.06340564964737265,1.7614592771738273,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.0339280945543345,GENROU_5,8,GENROU_2,2
39,1,0.18000000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000252630441,-0.03266238572315833,,,,,,,,Line_3,2,3,1.0,1.0300000252630441,-0.03266238572315833,1.0100000202042454,-0.06340564964737265,1.761459271314294,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.0339280945543345,GENROU_5,8,GENROU_2,2
40,1,0.185,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000251550432,-0.03266238572315833,,,,,,,,Line_3,2,3,1.0,1.0300000251550432,-0.03266238572315833,1.0100000202042454,-0.06340564974936953,1.7614592771582807,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.471355052840809,2.0339280945543345,GENROU_5,8,GENROU_2,2
41,1,0.19,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000251550432,-0.03266238572315833,,,,,,,,Line_3,2,3,1.0,1.0300000251550432,-0.03266238572315833,1.0100000200983432,-0.06340564974936953,1.7614592771582807,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280944541973,GENROU_5,8,GENROU_2,2
42,1,0.195,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000250478267,-0.03266238572315833,,,,,,,,Line_3,2,3,1.0,1.0300000250478267,-0.03266238572315833,1.0100000200983432,-0.06340564974936953,1.7614592771582807,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280944541973,GENROU_5,8,GENROU_2,2
43,1,0.2,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000250478267,-0.03266238572315833,,,,,,,,Line_3,2,3,1.0,1.0300000250478267,-0.03266238572315833,1.0100000199934294,-0.06340564974936953,1.7614592771582807,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280944541973,GENROU_5,8,GENROU_2,2
44,1,0.20500000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000249410177,-0.03266238582411234,,,,,,,,Line_3,2,3,1.0,1.0300000249410177,-0.03266238582411234,1.0100000199934294,-0.06340564974936953,1.7614592713740365,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280943532385,GENROU_5,8,GENROU_2,2
45,1,0.21000000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000249410177,-0.03266238582411234,,,,,,,,Line_3,2,3,1.0,1.0300000249410177,-0.03266238582411234,1.0100000199934294,-0.0634056498499099,1.761459277134577,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280943532385,GENROU_5,8,GENROU_2,2
46,1,0.21500000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000248350005,-0.03266238582411234,,,,,,,,Line_3,2,3,1.0,1.0300000248350005,-0.03266238582411234,1.0100000198892713,-0.0634056498499099,1.761459277134577,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280943532385,GENROU_5,8,GENROU_2,2
47,1,0.22,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000248350005,-0.03266238582411234,,,,,,,,Line_3,2,3,1.0,1.0300000248350005,-0.03266238582411234,1.0100000198892713,-0.0634056498499099,1.761459277134577,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280943532385,GENROU_5,8,GENROU_2,2
48,1,0.225,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000247339254,-0.03266238582411234,,,,,,,,Line_3,2,3,1.0,1.0300000247339254,-0.03266238582411234,1.0100000198892713,-0.0634056498499099,1.761459277134577,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280942510283,GENROU_5,8,GENROU_2,2
49,1,0.23,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000247339254,-0.03266238582411234,,,,,,,,Line_3,2,3,1.0,1.0300000247339254,-0.03266238582411234,1.0100000197880792,-0.0634056498499099,1.761459277134577,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550526846895,2.0339280930830577,GENROU_5,8,GENROU_2,2
50,1,0.23500000000000001,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.030000024628916,-0.03266238582411234,,,,,,,,Line_3,2,3,1.0,1.030000024628916,-0.03266238582411234,1.0100000197880792,-0.0634056498499099,1.761459277134577,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550525394308,2.0339280917837925,GENROU_5,8,GENROU_2,2
51,1,0.24000000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.030000024628916,-0.032662385924298876,,,,,,,,Line_3,2,3,1.0,1.030000024628916,-0.032662385924298876,1.0100000197880792,-0.06340564995024388,1.7614592771430182,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550525394308,2.0339280907761315,GENROU_5,8,GENROU_2,2
52,1,0.24500000000000002,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000245241525,-0.032662385924298876,,,,,,,,Line_3,2,3,1.0,1.0300000245241525,-0.032662385924298876,1.0100000196851342,-0.06340564995024388,1.7614592771430182,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550525394308,2.0339280899937893,GENROU_5,8,GENROU_2,2
53,1,0.25,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.0300000245241525,-0.032662385924298876,,,,,,,,Line_3,2,3,1.0,1.0300000245241525,-0.032662385924298876,1.0100000196851342,-0.06340564995024388,1.7614592771430182,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550525394308,2.033928089371381,GENROU_5,8,GENROU_2,2
54,1,0.255,0.005,0.001,NEXT_STEP,0,0.03602719338193425,0.01698179663467751,1.030000024419662,-0.032662385924298876,,,,,,,,Line_3,2,3,1.0,1.030000024419662,-0.032662385924298876,1.0100000195825827,-0.06340564995024388,1.7614592771430182,Line_3,2,3,1.0,11.664097904458096,63.50034463342252,51.836246728964426,GENROU_4,6,GENROU_1,1,1.0,1.0,0.0,GENROU_1,1,GENROU_1,1,1.4713550525394308,2.0339280878864354,GENROU_5,8,GENROU_2,2
